"","game.id","week","outcome","abbrvs","conference","id","name","ptdiff","pts","rank"
"390",183,3,0,"ASU","Pac-12",9,"Arizona State",-4,20,26
"391",183,3,1,"MIZZ","Southeastern",99,"Missouri",4,24,26
"392",184,3,0,"ARKST","Sun Belt",11,"Arkansas State",-29,13,26
"393",184,3,1,"NEB","Big Ten",104,"Nebraska",29,42,26
"394",185,3,0,"NWST","FCS",124,"Northwestern State",-11,34,26
"395",185,3,1,"NEV","Mountain West",105,"Nevada",11,45,26
"396",186,3,0,"SOBAMA","Sun Belt",147,"South Alabama",-24,7,26
"397",186,3,1,"NCST","Atlantic Coast",114,"North Carolina State",24,31,26
"398",187,3,0,"ARMY","Independent",12,"Army",-1,40,26
"399",187,3,1,"NIU","Mid-American",120,"Northern Illinois",1,41,26
"400",188,3,0,"BC","Atlantic Coast",19,"Boston College",-9,13,26
"401",188,3,1,"NU","Big Ten",122,"Northwestern",9,22,26
"402",189,3,0,"MSU","Big Ten",94,"Michigan State",-17,3,10
"403",189,3,1,"ND","Independent",125,"Notre Dame",17,20,20
"404",190,3,0,"MAR ","Conference USA",86,"Marshall",-3,24,26
"405",190,3,1,"OHIO","Mid-American",126,"Ohio",3,27,26
"406",191,3,0,"CAL","Pac-12",24,"California",-7,28,26
"407",191,3,1,"OSU","Big Ten",127,"Ohio State",7,35,12
"408",192,3,0,"LA-L","Sun Belt",82,"Louisiana-Lafayette",-41,24,26
"409",192,3,1,"OKST","Big 12",129,"Oklahoma State",41,65,26
"410",193,3,0,"TENN TECH","FCS",167,"Tennessee Tech",-49,14,26
"411",193,3,1,"ORE","Pac-12",130,"Oregon",49,63,4
"412",194,3,0,"NAVY","Independent",103,"Navy",-27,7,26
"413",194,3,1,"PENN","Big Ten",132,"Penn State",27,34,26
"414",195,3,0,"VT","Atlantic Coast",190,"Virginia Tech",-18,17,13
"415",195,3,1,"PITT","Big East",133,"Pittsburgh",18,35,26
"416",196,3,0,"EMU","Mid-American",43,"Eastern Michigan",-38,16,26
"417",196,3,1,"PUR","Big Ten",136,"Purdue",38,54,26
"418",197,3,0,"NDK","FCS",115,"North Dakota",-8,41,26
"419",197,3,1,"SDSU","Mountain West",144,"San Diego State",8,49,26
"420",198,3,0,"COLS","Mountain West",36,"Colorado State",-20,20,26
"421",198,3,1,"SJSU","Western Athletic",145,"San Jose State",20,40,26
"422",199,3,0,"UAB","Conference USA",5,"Alabama-Birmingham",-43,6,26
"423",199,3,1,"SC","Southeastern",148,"South Carolina",43,49,8
"424",200,3,0,"USC","Pac-12",156,"Southern California",-7,14,2
"425",200,3,1,"STAN","Pac-12",161,"Stanford",7,21,21
"426",201,3,0,"STBRK","FCS",163,"Stony Brook",-11,17,26
"427",201,3,1,"SYR","Big East",164,"Syracuse",11,28,26
"428",202,3,0,"OLE","Southeastern",97,"Mississippi",-35,31,26
"429",202,3,1,"TEX","Big 12",169,"Texas",35,66,14
"430",203,3,0,"SMU","Conference USA",158,"Southern Methodist",-45,3,26
"431",203,3,1,"TAMU","Southeastern",170,"Texas A&M",45,48,26
"432",204,3,0,"KU","Big 12",74,"Kansas",-14,6,26
"433",204,3,1,"TCU","Big 12",172,"Texas Christian",14,20,16
"434",205,3,0,"NM","Mountain West",108,"New Mexico",-35,14,26
"435",205,3,1,"TTU","Big 12",175,"Texas Tech",35,49,26
"436",206,3,0,"NMSU","Western Athletic",109,"New Mexico State",-13,28,26
"437",206,3,1,"UT-EP","Conference USA",176,"Texas-El Paso",13,41,26
"438",207,3,0,"GEORST","FCS",57,"Georgia State",-24,14,26
"439",207,3,1,"UTSA","Western Athletic",177,"Texas-San Antonio",24,38,26
"440",208,3,0,"BG","Mid-American",20,"Bowling Green State",-12,15,26
"441",208,3,1,"TOL","Mid-American",178,"Toledo",12,27,26
"442",209,3,0,"NICHST","FCS",110,"Nicholls State",-50,16,26
"443",209,3,1,"TULSA","Conference USA",182,"Tulsa",50,66,26
"444",210,3,0,"HOU","Conference USA",61,"Houston",-31,6,26
"445",210,3,1,"UCLA","Pac-12",183,"UCLA",31,37,22
"446",211,3,0,"BYU","Independent",21,"Brigham Young",-3,21,25
"447",211,3,1,"UTAH","Pac-12",184,"Utah",3,24,26
"448",212,3,0,"PRESB","FCS",135,"Presbyterian",-58,0,26
"449",212,3,1,"VAN","Southeastern",186,"Vanderbilt",58,58,26
"450",213,3,0,"PORTST","FCS",134,"Portland State",-39,13,26
"451",213,3,1,"WASH","Pac-12",193,"Washington",39,52,26
"452",214,3,0,"JAMES","FCS",73,"James Madison",-30,12,26
"453",214,3,1,"WV","Big 12",196,"West Virginia",30,42,9
"454",215,3,0,"UK","Southeastern",77,"Kentucky",-1,31,26
"455",215,3,1,"WKU","Sun Belt",199,"Western Kentucky",1,32,26
"456",216,3,0,"UTST","Western Athletic",185,"Utah State",-2,14,26
"457",216,3,1,"WIS","Big Ten",202,"Wisconsin",2,16,26
"458",217,4,0,"BUF","Mid-American",22,"Buffalo",-16,7,26
"459",217,4,1,"KENT","Mid-American",76,"Kent State",16,23,26
"460",218,4,0,"BYU","Independent",21,"Brigham Young",-1,6,26
"461",218,4,1,"BST","Mountain West",18,"Boise State",1,7,24
"462",219,4,0,"LA-M","Sun Belt",83,"Louisiana-Monroe",-5,42,26
"463",219,4,1,"BAY","Big 12",16,"Baylor",5,47,26
"464",220,4,0,"FAU","Sun Belt",48,"Florida Atlantic",-33,7,26
"465",220,4,1,"BAMA","Southeastern",3,"Alabama",33,40,1
"466",221,4,0,"UTAH","Pac-12",184,"Utah",-30,7,26
"467",221,4,1,"ASU","Pac-12",9,"Arizona State",30,37,26
"468",222,4,0,"ALCORN","FCS",6,"Alcorn State",-56,0,26
"469",222,4,1,"ARKST","Sun Belt",11,"Arkansas State",56,56,26
"470",223,4,0,"SFU","Big East",152,"South Florida",-4,27,26
"471",223,4,1,"BALL","Mid-American",15,"Ball State",4,31,26
"472",224,4,0,"IOWA","Big Ten",69,"Iowa",-1,31,26
"473",224,4,1,"CMU","Mid-American",28,"Central Michigan",1,32,26
"474",225,4,0,"WSU","Pac-12",194,"Washington State",-1,34,26
"475",225,4,1,"COL","Pac-12",35,"Colorado",1,35,26
"476",226,4,0,"MEM","Conference USA",90,"Memphis",-24,14,26
"477",226,4,1,"DUKE","Atlantic Coast",39,"Duke",24,38,26
"478",227,4,0,"UK","Southeastern",77,"Kentucky",-38,0,26
"479",227,4,1,"UF","Southeastern",46,"Florida",38,38,14
"480",228,4,0,"CLEM","Atlantic Coast",33,"Clemson",-12,37,10
"481",228,4,1,"FSU","Atlantic Coast",50,"Florida State",12,49,4
"482",229,4,0,"VAN","Southeastern",186,"Vanderbilt",-45,3,26
"483",229,4,1,"UGA","Southeastern",55,"Georgia",45,48,5
"484",230,4,0,"OU","Big 12",128,"Oklahoma",-5,19,6
"485",230,4,1,"KSU","Big 12",75,"Kansas State",5,24,15
"486",231,4,0,"AUB","Southeastern",13,"Auburn",-2,10,26
"487",231,4,1,"LSU","Southeastern",80,"Louisiana State",2,12,2
"488",232,4,0,"IL","Big Ten",65,"Illinois",-28,24,26
"489",232,4,1,"LTU","Western Athletic",81,"Louisiana Tech",28,52,26
"490",233,4,0,"FIU","Sun Belt",49,"Florida International",-7,21,26
"491",233,4,1,"LOU","Big East",84,"Louisville",7,28,20
"492",234,4,0,"RICE","Conference USA",138,"Rice",-3,51,26
"493",234,4,1,"MAR ","Conference USA",86,"Marshall",3,54,26
"494",235,4,0,"GT","Atlantic Coast",58,"Georgia Tech",-6,36,26
"495",235,4,1,"MIA","Atlantic Coast",91,"Miami FL",6,42,26
"496",236,4,0,"UMASS","Mid-American",88,"Massachusetts",-11,16,26
"497",236,4,1,"MIA-O","Mid-American",92,"Miami OH",11,27,26
"498",237,4,0,"EMU","Mid-American",43,"Eastern Michigan",-16,7,26
"499",237,4,1,"MSU","Big Ten",94,"Michigan State",16,23,21
"500",238,4,0,"SYR","Big East",164,"Syracuse",-7,10,26
"501",238,4,1,"MINN","Big Ten",96,"Minnesota",7,17,26
"502",239,4,0,"TULA","Conference USA",181,"Tulane",-39,0,26
"503",239,4,1,"OLE","Southeastern",97,"Mississippi",39,39,26
"504",240,4,0,"SOBAMA","Sun Belt",147,"South Alabama",-20,10,26
"505",240,4,1,"MISS ST","Southeastern",98,"Mississippi State",20,30,23
"506",241,4,0,"VMI","FCS",189,"Virginia Military Institute",-38,3,26
"507",241,4,1,"NAVY","Independent",103,"Navy",38,41,26
"508",242,4,0,"IDST","FCS",64,"Idaho State",-66,7,26
"509",242,4,1,"NEB","Big Ten",104,"Nebraska",66,73,25
"510",243,4,0,"HAW","Mountain West",60,"Hawaii",-45,24,26
"511",243,4,1,"NEV","Mountain West",105,"Nevada",45,69,26
"512",244,4,0,"AF","Mountain West",1,"Air Force",-3,35,26
"513",244,4,1,"UNLV","Mountain West",106,"Nevada-Las Vegas",3,38,26
"514",245,4,0,"NMSU","Western Athletic",109,"New Mexico State",-13,14,26
"515",245,4,1,"NM","Mountain West",108,"New Mexico",13,27,26
"516",246,4,0,"ECU","Conference USA",40,"East Carolina",-21,6,26
"517",246,4,1,"UNC","Atlantic Coast",112,"North Carolina",21,27,26
"518",247,4,0,"CIT","FCS",32,"Citadel",-38,14,26
"519",247,4,1,"NCST","Atlantic Coast",114,"North Carolina State",38,52,26
"520",248,4,0,"KU","Big 12",74,"Kansas",-7,23,26
"521",248,4,1,"NIU","Mid-American",120,"Northern Illinois",7,30,26
"522",249,4,0,"USD","FCS",150,"South Dakota",-31,7,26
"523",249,4,1,"NU","Big Ten",122,"Northwestern",31,38,26
"524",250,4,0,"MICH","Big Ten",93,"Michigan",-7,6,18
"525",250,4,1,"ND","Independent",125,"Notre Dame",7,13,11
"526",251,4,0,"NFLKST","FCS",111,"Norfolk State",-34,10,26
"527",251,4,1,"OHIO","Mid-American",126,"Ohio",34,44,26
"528",252,4,0,"UAB","Conference USA",5,"Alabama-Birmingham",-14,15,26
"529",252,4,1,"OSU","Big Ten",127,"Ohio State",14,29,16
"530",253,4,0,"ARI","Pac-12",8,"Arizona",-49,0,22
"531",253,4,1,"ORE","Pac-12",130,"Oregon",49,49,3
"532",254,4,0,"UCLA","Pac-12",183,"UCLA",-7,20,19
"533",254,4,1,"ORST","Pac-12",131,"Oregon State",7,27,26
"534",255,4,0,"TEM","Big East",165,"Temple",-11,13,26
"535",255,4,1,"PENN","Big Ten",132,"Penn State",11,24,26
"536",256,4,0,"GARDWB","FCS",54,"Gardner-Webb",-45,10,26
"537",256,4,1,"PITT","Big East",133,"Pittsburgh",45,55,26
"538",257,4,0,"ARK","Southeastern",10,"Arkansas",-9,26,26
"539",257,4,1,"RUT","Big East",140,"Rutgers",9,35,26
"540",258,4,0,"SDSU","Mountain West",144,"San Diego State",-4,34,26
"541",258,4,1,"SJSU","Western Athletic",145,"San Jose State",4,38,26
"542",259,4,0,"MIZZ","Southeastern",99,"Missouri",-21,10,26
"543",259,4,1,"SC","Southeastern",148,"South Carolina",21,31,7
"544",260,4,0,"CAL","Pac-12",24,"California",-18,9,26
"545",260,4,1,"USC","Pac-12",156,"Southern California",18,27,13
"546",261,4,0,"AKRON","Mid-American",2,"Akron",-21,26,26
"547",261,4,1,"TEN","Southeastern",166,"Tennessee",21,47,26
"548",262,4,0,"SCST","FCS",149,"South Carolina State",-56,14,26
"549",262,4,1,"TAMU","Southeastern",170,"Texas A&M",56,70,26
"550",263,4,0,"UVA","Atlantic Coast",188,"Virginia",-20,7,26
"551",263,4,1,"TCU","Big 12",172,"Texas Christian",20,27,17
"552",264,4,0,"SFAUST","FCS",162,"Stephen F. Austin",-4,37,26
"553",264,4,1,"TEXST","Western Athletic",174,"Texas State",4,41,26
"554",265,4,0,"NWOKST","Division II",123,"Northwestern Oklahoma State",-53,3,26
"555",265,4,1,"UTSA","Western Athletic",177,"Texas-San Antonio",53,56,26
"556",266,4,0,"CC","FCS",34,"Coastal Carolina",-10,28,26
"557",266,4,1,"TOL","Mid-American",178,"Toledo",10,38,26
"558",267,4,0,"NTEX","Sun Belt",117,"North Texas",-7,7,26
"559",267,4,1,"TROY","Sun Belt",180,"Troy",7,14,26
"560",268,4,0,"FRES","Mountain West",52,"Fresno State",-1,26,26
"561",268,4,1,"TULSA","Conference USA",182,"Tulsa",1,27,26
"562",269,4,0,"COLS","Mountain West",36,"Colorado State",-12,19,26
"563",269,4,1,"UTST","Western Athletic",185,"Utah State",12,31,26
"564",270,4,0,"BG","Mid-American",20,"Bowling Green State",-37,0,26
"565",270,4,1,"VT","Atlantic Coast",190,"Virginia Tech",37,37,26
"566",271,4,0,"ARMY","Independent",12,"Army",-12,37,26
"567",271,4,1,"WAKE","Atlantic Coast",192,"Wake Forest",12,49,26
"568",272,4,0,"MARY","Atlantic Coast",87,"Maryland",-10,21,26
"569",272,4,1,"WV","Big 12",196,"West Virginia",10,31,8
"570",273,4,0,"SO MISS","Conference USA",159,"Southern Mississippi",-25,17,26
"571",273,4,1,"WKU","Sun Belt",199,"Western Kentucky",25,42,26
"572",274,4,0,"UCONN","Big East",37,"Connecticut",-6,24,26
"573",274,4,1,"WMU","Mid-American",200,"Western Michigan",6,30,26
"574",275,4,0,"UT-EP","Conference USA",176,"Texas-El Paso",-11,26,26
"575",275,4,1,"WIS","Big Ten",202,"Wisconsin",11,37,26
"576",276,4,0,"ID","Western Athletic",63,"Idaho",-3,37,26
"577",276,4,1,"WYO","Mountain West",204,"Wyoming",3,40,26
"578",277,5,0,"STAN","Pac-12",161,"Stanford",-4,13,8
"579",277,5,1,"WASH","Pac-12",193,"Washington",4,17,26
"580",278,5,0,"HAW","Mountain West",60,"Hawaii",-47,0,26
"581",278,5,1,"BYU","Independent",21,"Brigham Young",47,47,26
"582",279,5,0,"COLS","Mountain West",36,"Colorado State",-21,21,26
"583",279,5,1,"AF","Mountain West",1,"Air Force",21,42,26
"584",280,5,0,"OLE","Southeastern",97,"Mississippi",-19,14,26
"585",280,5,1,"BAMA","Southeastern",3,"Alabama",19,33,1
"586",281,5,0,"CAL","Pac-12",24,"California",-10,17,26
"587",281,5,1,"ASU","Pac-12",9,"Arizona State",10,27,26
"588",282,5,0,"NM","Mountain West",108,"New Mexico",-3,29,26
"589",282,5,1,"BST","Mountain West",18,"Boise State",3,32,24
"590",283,5,0,"RI","FCS",137,"Rhode Island",-40,8,26
"591",283,5,1,"BG","Mid-American",20,"Bowling Green State",40,48,26
"592",284,5,0,"VT","Atlantic Coast",190,"Virginia Tech",-3,24,26
"593",284,5,1,"CIN","Big East",31,"Cincinnati",3,27,26
"594",285,5,0,"BC","Atlantic Coast",19,"Boston College",-14,31,26
"595",285,5,1,"CLEM","Atlantic Coast",33,"Clemson",14,45,17
"596",286,5,0,"BUF","Mid-American",22,"Buffalo",-7,17,26
"597",286,5,1,"UCONN","Big East",37,"Connecticut",7,24,26
"598",287,5,0,"WAKE","Atlantic Coast",192,"Wake Forest",-7,27,26
"599",287,5,1,"DUKE","Atlantic Coast",39,"Duke",7,34,26
"600",288,5,0,"UT-EP","Conference USA",176,"Texas-El Paso",-10,18,26
"601",288,5,1,"ECU","Conference USA",40,"East Carolina",10,28,26
"602",289,5,0,"SFU","Big East",152,"South Florida",-13,17,26
"603",289,5,1,"FSU","Atlantic Coast",50,"Florida State",13,30,4
"604",290,5,0,"SDSU","Mountain West",144,"San Diego State",-12,40,26
"605",290,5,1,"FRES","Mountain West",52,"Fresno State",12,52,26
"606",291,5,0,"TEN","Southeastern",166,"Tennessee",-7,44,26
"607",291,5,1,"UGA","Southeastern",55,"Georgia",7,51,5
"608",292,5,0,"RICE","Conference USA",138,"Rice",-21,14,26
"609",292,5,1,"HOU","Conference USA",61,"Houston",21,35,26
"610",293,5,0,"MINN","Big Ten",96,"Minnesota",-18,13,26
"611",293,5,1,"IOWA","Big Ten",69,"Iowa",18,31,26
"612",294,5,0,"BALL","Mid-American",15,"Ball State",-2,43,26
"613",294,5,1,"KENT","Mid-American",76,"Kent State",2,45,26
"614",295,5,0,"TOW","FCS",179,"Towson",-16,22,26
"615",295,5,1,"LSU","Southeastern",80,"Louisiana State",16,38,3
"616",296,5,0,"UVA","Atlantic Coast",188,"Virginia",-6,38,26
"617",296,5,1,"LTU","Western Athletic",81,"Louisiana Tech",6,44,26
"618",297,5,0,"FIU","Sun Belt",49,"Florida International",-28,20,26
"619",297,5,1,"LA-L","Sun Belt",82,"Louisiana-Lafayette",28,48,26
"620",298,5,0,"TULA","Conference USA",181,"Tulane",-53,10,26
"621",298,5,1,"LA-M","Sun Belt",83,"Louisiana-Monroe",53,63,26
"622",299,5,0,"SO MISS","Conference USA",159,"Southern Mississippi",-4,17,26
"623",299,5,1,"LOU","Big East",84,"Louisville",4,21,19
"624",300,5,0,"NCST","Atlantic Coast",114,"North Carolina State",-7,37,26
"625",300,5,1,"MIA","Atlantic Coast",91,"Miami FL",7,44,26
"626",301,5,0,"AKRON","Mid-American",2,"Akron",-7,49,26
"627",301,5,1,"MIA-O","Mid-American",92,"Miami OH",7,56,26
"628",302,5,0,"GT","Atlantic Coast",58,"Georgia Tech",-21,28,26
"629",302,5,1,"MTSU","Sun Belt",95,"Middle Tennessee State",21,49,26
"630",303,5,0,"UCF","Conference USA",27,"Central Florida",-5,16,26
"631",303,5,1,"MIZZ","Southeastern",99,"Missouri",5,21,26
"632",304,5,0,"WIS","Big Ten",202,"Wisconsin",-3,27,26
"633",304,5,1,"NEB","Big Ten",104,"Nebraska",3,30,22
"634",305,5,0,"TEXST","Western Athletic",174,"Texas State",-13,21,26
"635",305,5,1,"NEV","Mountain West",105,"Nevada",13,34,26
"636",306,5,0,"ID","Western Athletic",63,"Idaho",-66,0,26
"637",306,5,1,"UNC","Atlantic Coast",112,"North Carolina",66,66,26
"638",307,5,0,"FAU","Sun Belt",48,"Florida Atlantic",-6,14,26
"639",307,5,1,"NTEX","Sun Belt",117,"North Texas",6,20,26
"640",308,5,0,"CMU","Mid-American",28,"Central Michigan",-31,24,26
"641",308,5,1,"NIU","Mid-American",120,"Northern Illinois",31,55,26
"642",309,5,0,"IND","Big Ten",67,"Indiana",-15,29,26
"643",309,5,1,"NU","Big Ten",122,"Northwestern",15,44,26
"644",310,5,0,"UMASS","Mid-American",88,"Massachusetts",-3,34,26
"645",310,5,1,"OHIO","Mid-American",126,"Ohio",3,37,26
"646",311,5,0,"MSU","Big Ten",94,"Michigan State",-1,16,20
"647",311,5,1,"OSU","Big Ten",127,"Ohio State",1,17,14
"648",312,5,0,"WSU","Pac-12",194,"Washington State",-25,26,26
"649",312,5,1,"ORE","Pac-12",130,"Oregon",25,51,2
"650",313,5,0,"ARI","Pac-12",8,"Arizona",-3,35,26
"651",313,5,1,"ORST","Pac-12",131,"Oregon State",3,38,18
"652",314,5,0,"IL","Big Ten",65,"Illinois",-28,7,26
"653",314,5,1,"PENN","Big Ten",132,"Penn State",28,35,26
"654",315,5,0,"MAR ","Conference USA",86,"Marshall",-10,41,26
"655",315,5,1,"PUR","Big Ten",136,"Purdue",10,51,26
"656",316,5,0,"NAVY","Independent",103,"Navy",-12,0,26
"657",316,5,1,"SJSU","Western Athletic",145,"San Jose State",12,12,26
"658",317,5,0,"UK","Southeastern",77,"Kentucky",-21,17,26
"659",317,5,1,"SC","Southeastern",148,"South Carolina",21,38,6
"660",318,5,0,"ARMY","Independent",12,"Army",-20,3,26
"661",318,5,1,"STBRK","FCS",163,"Stony Brook",20,23,26
"662",319,5,0,"OKST","Big 12",129,"Oklahoma State",-5,36,26
"663",319,5,1,"TEX","Big 12",169,"Texas",5,41,12
"664",320,5,0,"ARK","Southeastern",10,"Arkansas",-48,10,26
"665",320,5,1,"TAMU","Southeastern",170,"Texas A&M",48,58,26
"666",321,5,0,"SMU","Conference USA",158,"Southern Methodist",-8,16,26
"667",321,5,1,"TCU","Big 12",172,"Texas Christian",8,24,15
"668",322,5,0,"ISU","Big 12",70,"Iowa State",-11,13,26
"669",322,5,1,"TTU","Big 12",175,"Texas Tech",11,24,26
"670",323,5,0,"NMSU","Western Athletic",109,"New Mexico State",-21,14,26
"671",323,5,1,"UTSA","Western Athletic",177,"Texas-San Antonio",21,35,26
"672",324,5,0,"WMU","Mid-American",200,"Western Michigan",-20,17,26
"673",324,5,1,"TOL","Mid-American",178,"Toledo",20,37,26
"674",325,5,0,"SOBAMA","Sun Belt",147,"South Alabama",-21,10,26
"675",325,5,1,"TROY","Sun Belt",180,"Troy",21,31,26
"676",326,5,0,"UAB","Conference USA",5,"Alabama-Birmingham",-7,42,26
"677",326,5,1,"TULSA","Conference USA",182,"Tulsa",7,49,26
"678",327,5,0,"COL","Pac-12",35,"Colorado",-28,14,26
"679",327,5,1,"UCLA","Pac-12",183,"UCLA",28,42,26
"680",328,5,0,"UNLV","Mountain West",106,"Nevada-Las Vegas",-22,13,26
"681",328,5,1,"UTST","Western Athletic",185,"Utah State",22,35,26
"682",329,5,0,"BAY","Big 12",16,"Baylor",-7,63,25
"683",329,5,1,"WV","Big 12",196,"West Virginia",7,70,9
"684",330,5,0,"ARKST","Sun Belt",11,"Arkansas State",-13,13,26
"685",330,5,1,"WKU","Sun Belt",199,"Western Kentucky",13,26,26
"686",331,6,0,"FIU","Sun Belt",49,"Florida International",-14,20,26
"687",331,6,1,"ARKST","Sun Belt",11,"Arkansas State",14,34,26
"688",332,6,0,"ECU","Conference USA",40,"East Carolina",-20,20,26
"689",332,6,1,"UCF","Conference USA",27,"Central Florida",20,40,26
"690",333,6,0,"UTAH","Pac-12",184,"Utah",-10,28,26
"691",333,6,1,"USC","Pac-12",156,"Southern California",10,38,13
"692",334,6,0,"UTST","Western Athletic",185,"Utah State",-3,3,26
"693",334,6,1,"BYU","Independent",21,"Brigham Young",3,6,26
"694",335,6,0,"PITT","Big East",133,"Pittsburgh",-1,13,26
"695",335,6,1,"SYR","Big East",164,"Syracuse",1,14,26
"696",336,6,0,"SE LOU","FCS",154,"Southeastern Louisiana",-49,3,26
"697",336,6,1,"UAB","Conference USA",5,"Alabama-Birmingham",49,52,26
"698",337,6,0,"AUB","Southeastern",13,"Auburn",-17,7,26
"699",337,6,1,"ARK","Southeastern",10,"Arkansas",17,24,26
"700",338,6,0,"BC","Atlantic Coast",19,"Boston College",-3,31,26
"701",338,6,1,"ARMY","Independent",12,"Army",3,34,26
"702",339,6,0,"SO MISS","Conference USA",159,"Southern Mississippi",-26,14,26
"703",339,6,1,"BST","Mountain West",18,"Boise State",26,40,26
"704",340,6,0,"AKRON","Mid-American",2,"Akron",-14,10,26
"705",340,6,1,"BG","Mid-American",20,"Bowling Green State",14,24,26
"706",341,6,0,"UCLA","Pac-12",183,"UCLA",-26,17,25
"707",341,6,1,"CAL","Pac-12",24,"California",26,43,26
"708",342,6,0,"MIA-O","Mid-American",92,"Miami OH",-38,14,26
"709",342,6,1,"CIN","Big East",31,"Cincinnati",38,52,26
"710",343,6,0,"GT","Atlantic Coast",58,"Georgia Tech",-16,31,26
"711",343,6,1,"CLEM","Atlantic Coast",33,"Clemson",16,47,15
"712",344,6,0,"UVA","Atlantic Coast",188,"Virginia",-25,17,26
"713",344,6,1,"DUKE","Atlantic Coast",39,"Duke",25,42,26
"714",345,6,0,"LSU","Southeastern",80,"Louisiana State",-8,6,4
"715",345,6,1,"UF","Southeastern",46,"Florida",8,14,10
"716",346,6,0,"COLS","Mountain West",36,"Colorado State",-21,7,26
"717",346,6,1,"FRES","Mountain West",52,"Fresno State",21,28,26
"718",347,6,0,"NTEX","Sun Belt",117,"North Texas",-23,21,26
"719",347,6,1,"HOU","Conference USA",61,"Houston",23,44,26
"720",348,6,0,"NMSU","Western Athletic",109,"New Mexico State",-8,18,26
"721",348,6,1,"ID","Western Athletic",63,"Idaho",8,26,26
"722",349,6,0,"TCU","Big 12",172,"Texas Christian",-14,23,15
"723",349,6,1,"ISU","Big 12",70,"Iowa State",14,37,26
"724",350,6,0,"KU","Big 12",74,"Kansas",-40,16,26
"725",350,6,1,"KSU","Big 12",75,"Kansas State",40,56,7
"726",351,6,0,"EMU","Mid-American",43,"Eastern Michigan",-27,14,26
"727",351,6,1,"KENT","Mid-American",76,"Kent State",27,41,26
"728",352,6,0,"UNLV","Mountain West",106,"Nevada-Las Vegas",-27,31,26
"729",352,6,1,"LTU","Western Athletic",81,"Louisiana Tech",27,58,26
"730",353,6,0,"TULA","Conference USA",181,"Tulane",-28,13,26
"731",353,6,1,"LA-L","Sun Belt",82,"Louisiana-Lafayette",28,41,26
"732",354,6,0,"MTSU","Sun Belt",95,"Middle Tennessee State",-14,17,26
"733",354,6,1,"LA-M","Sun Belt",83,"Louisiana-Monroe",14,31,26
"734",355,6,0,"WAKE","Atlantic Coast",192,"Wake Forest",-5,14,26
"735",355,6,1,"MARY","Atlantic Coast",87,"Maryland",5,19,26
"736",356,6,0,"RICE","Conference USA",138,"Rice",-4,10,26
"737",356,6,1,"MEM","Conference USA",90,"Memphis",4,14,26
"738",357,6,0,"PUR","Big Ten",136,"Purdue",-31,13,26
"739",357,6,1,"MICH","Big Ten",93,"Michigan",31,44,26
"740",358,6,0,"IND","Big Ten",67,"Indiana",-4,27,26
"741",358,6,1,"MSU","Big Ten",94,"Michigan State",4,31,26
"742",359,6,0,"UK","Southeastern",77,"Kentucky",-13,14,26
"743",359,6,1,"MISS ST","Southeastern",98,"Mississippi State",13,27,20
"744",360,6,0,"AF","Mountain West",1,"Air Force",-7,21,26
"745",360,6,1,"NAVY","Independent",103,"Navy",7,28,26
"746",361,6,0,"WYO","Mountain West",204,"Wyoming",-7,28,26
"747",361,6,1,"NEV","Mountain West",105,"Nevada",7,35,26
"748",362,6,0,"TEXST","Western Athletic",174,"Texas State",-21,14,26
"749",362,6,1,"NM","Mountain West",108,"New Mexico",21,35,26
"750",363,6,0,"VT","Atlantic Coast",190,"Virginia Tech",-14,34,26
"751",363,6,1,"UNC","Atlantic Coast",112,"North Carolina",14,48,26
"752",364,6,0,"FSU","Atlantic Coast",50,"Florida State",-1,16,3
"753",364,6,1,"NCST","Atlantic Coast",114,"North Carolina State",1,17,26
"754",365,6,0,"BALL","Mid-American",15,"Ball State",-12,23,26
"755",365,6,1,"NIU","Mid-American",120,"Northern Illinois",12,35,26
"756",366,6,0,"MIA","Atlantic Coast",91,"Miami FL",-38,3,26
"757",366,6,1,"ND","Independent",125,"Notre Dame",38,41,9
"758",367,6,0,"BUF","Mid-American",22,"Buffalo",-7,31,26
"759",367,6,1,"OHIO","Mid-American",126,"Ohio",7,38,26
"760",368,6,0,"NEB","Big Ten",104,"Nebraska",-25,38,21
"761",368,6,1,"OSU","Big Ten",127,"Ohio State",25,63,12
"762",369,6,0,"TTU","Big 12",175,"Texas Tech",-21,20,26
"763",369,6,1,"OU","Big 12",128,"Oklahoma",21,41,17
"764",370,6,0,"WASH","Pac-12",193,"Washington",-31,21,23
"765",370,6,1,"ORE","Pac-12",130,"Oregon",31,52,2
"766",371,6,0,"WSU","Pac-12",194,"Washington State",-13,6,26
"767",371,6,1,"ORST","Pac-12",131,"Oregon State",13,19,14
"768",372,6,0,"NU","Big Ten",122,"Northwestern",-11,28,24
"769",372,6,1,"PENN","Big Ten",132,"Penn State",11,39,26
"770",373,6,0,"UCONN","Big East",37,"Connecticut",-16,3,26
"771",373,6,1,"RUT","Big East",140,"Rutgers",16,19,22
"772",374,6,0,"HAW","Mountain West",60,"Hawaii",-38,14,26
"773",374,6,1,"SDSU","Mountain West",144,"San Diego State",38,52,26
"774",375,6,0,"UGA","Southeastern",55,"Georgia",-28,7,5
"775",375,6,1,"SC","Southeastern",148,"South Carolina",28,35,6
"776",376,6,0,"UT-EP","Conference USA",176,"Texas-El Paso",-17,0,26
"777",376,6,1,"SMU","Conference USA",158,"Southern Methodist",17,17,26
